"気の毒","きのどく","名，形動","可怜的；对不起，抱歉"
"厳しい","きびしい","形","严格的；严酷的；厉害的；严峻的"
"希望","きぼう","名","希望"
"基本","きほん","名","基本"
"決まる","きまる","自五","决定；当然、必定"
"義務","ぎむ","名","义务"
"決める","きめる","他下一","决定；决心；定局；做好；以……为习惯"
"気持ち","きもち","名","感情；情绪；心境；感觉；一点点"
"着物","きもの","名","衣服；和服"
"客","きゃく","名","客人"
"休憩","きゅうけい","名，サ変","休息、歇"
"休日","きゅうじつ","名","休息日"
"給料","きゅうりょう","名","报酬、薪水"
"今日","きょう","名","今天"
"教育","きょういく","名","教育"
"教科書","きょうかしょ","名","教科书"
"行事","ぎょうじ","名","仪式；活动"
"兄弟","きょうだい","名","兄弟、姐妹；把兄弟、哥儿们"
"興味","きょうみ","名","兴趣"
"協力","きょうりょく","名，サ変","协作"
"許可","きょか","名，サ変","许可"
"去年","きょねん","名","去年"
"嫌い","きらい","形動，名","不喜欢；有点；（用否定式表示）不分"
"嫌う","きらう","自五","憎恶；敬而远之、回避；（用否定式表示）不论、不分"
"霧","きり","名","雾"
"切る","きる","他五","切、剪；被刀划受伤；解除关系；使中断；限于；减少、降低；去掉水份等；改变方向；开"
"着る","きる","他上一","穿；背负"
"綺麗","きれい","形動","美丽；干净；手脚麻利；没有污点；完全"
"切れる","きれる","自下一","被切断；锋利；断绝关系；中断；终结、完了；结束；低于；反应敏捷"
"記録","きろく","名，サ変","记录"
"銀行","ぎんこう","名","银行"
"禁止","きんし","名，サ変","禁止"
"禁じる","きんじる","他上一","禁止"
"具合","ぐあい","名","健康状态；事态、情况；做法；方便；合适"
"食う","くう","他五","生活；虫咬；紧逼对方；侵入对方的势力范围；打倒强手；费时、费钱；上年纪；遭到"
"空間","くうかん","名","空间"
"空気","くうき","名","大气；气氛"
"偶然","ぐうぜん","名，形動，副","偶然、偶尔"
"潜る","くぐる","自五","从下面穿过；趁不注意逃走"
"草","くさ","名，接頭","草、饲草；非正式"
"臭い","くさい","形","臭；可疑；造作、故意；有气味；派头、样子"
"腐る","くさる","自五","腐烂；金属受腐蚀；堕落；情绪低落"
"愚図愚図","ぐずぐず","副","慢手慢脚的样子；发牢骚的样子"
"崩す","くずす","他五","敲坏、折毁；使凌乱、散乱；换成零钱、破开；欢颜"
"薬","くすり","名","药、益处"
"崩れる","くずれる","自下一","崩溃、倒塌；紊乱；走形、凌乱；天气变坏；换成零钱；行情急剧下落"
"癖","くせ","名","癖性；特征；（头发）卷儿、（衣服）褶儿"
"下さい","ください","連","请给我……；请帮我……"
"下さる","くださる","他五","“与える”的尊敬语；“してくれる”的尊敬语"
"果物","くだもの","名","水果"
"下る","くだる","自五","往低处移动；低于；从中心地朝四周去；下（命令、判决等）；时代变迁；拉肚子；投降"
"口","くち","名","人或是动物的嘴；像嘴一样张开的部分；语言、说法；传闻；味觉；抚养的人数；（工作等"
"靴","くつ","名","鞋"
"国","くに","名","国家；地方；故乡"
"配る","くばる","他五","分配；配置；用心、注意"
"首","くび","名","颈部；生命；免职、解雇"
"組み立てる","くみたてる","他下一","组装"
"汲む","くむ","他五","舀起液体；摄取；体谅"
"組む","くむ","自他五","组装；交叉；成为朋友、合伙；对战"
"雲","くも","名","云；模糊"
"曇る","くもる","自五","天空多云；模糊；发愁"
"悔しい","くやしい","形","后悔；窝囊"
"位","くらい","副助","大致的数量；（带轻蔑的语气）至少；差不多"
"暗い","くらい","形","昏暗；颜色不明朗；心情沉重；不熟悉、生疏；不光彩的"
"暮らす","くらす","自五","生活；维持生活；度过时光"
"比べる，較べる","くらべる","自他下一","比较；比高低"
"来る","くる","力変","来；来访；季节、时间到来；送到；引进；来源于；起因；变成某种状态"
"苦しい","くるしい","形","痛苦；辛苦；艰难；困惑；勉强"
"苦しむ","くるしむ","自五","痛苦；烦恼；难于；费尽周折"
"車","くるま","名","车轮；汽车、马车"
"暮れる","くれる","自下一","天晚；季节过去；想不出、不知如何"
"呉れる","くれる","他下一","别人给自己；别人帮助自己做某事"
"黒","くろ","名","黑色；值得怀疑"
"黒い","くろい","形","黑的；脸色黑；被弄脏；阴暗；心地肮脏；有犯罪嫌疑；不吉祥的"
"苦労","くろう","名，サ変","费周折、担心"
"加える","くわえる","他下一","加算；增加；吸收为伙伴；给予"
"詳しい","くわしい","形","详细的；精通"
"加わる","くわわる","自五","增加；增多；加入"
"計画","けいかく","名，サ変","计划"
"景気","けいき","名","经济状况；活跃"
"経験","けいけん","名，サ変","经验"
"傾向","けいこう","名","倾向、趋势；性格、趋向"
"経済","けいざい","名","经济；节约"
"警察","けいさつ","名","警察"
"計算","けいさん","名，サ変","计算；计算、盘算、打算"
"形式","けいしき","名","样式、款式；形式上的、表面上的"
"芸術","げいじゅつ","名","艺术"
"怪我","けが","名，サ変","受伤；过失"
"消す","けす","他五","灭火；关（灯、煤气等）；删除；包盖、吸收；消灭；杀死"
"削る","けずる","他五","刀削；削减"
"結果","けっか","名","结果"
"結構","けっこう","名，形動","构造；非常好的、无懈可击的；足够的、满足的；不需要"
"結婚","けっこん","名，サ変","结婚"
"決して","けっして","副","（后接否定式）决不"
"決心","けっしん","名，サ変","决心、下决心"
"決断","けつだん","名，サ変","下定决心"
"決定","けってい","名，サ変","决定"
"結論","けつろん","名","结论"
"煙","けむり","名","烟；像烟似的"
"蹴る","ける","他五","用脚踢；不满地从座位上站起来；拒绝要求"
"けれども","けれども","接続，助","表示转折关系；没有特别的意义、仅仅表示前后话题的连接；作为终助词、用于表示谦虚地"
"険しい","けわしい","形","险峻的；可怕的、险恶的；有危险的、艰险的"
"権威","けんい","名","权威"
"原因","げんいん","名","原因"
"喧嘩","けんか","名，サ変","争吵；打假"
"見学","けんがく","名，サ変","实地参观"
"玄関","げんかん","名","大门"
"元気","げんき","名，形動","有活力；健康"
"現金","げんきん","名，形動","现金；贪图眼前利益、势力眼"
"言語","げんご","名","语言"
"健康","けんこう","名，形動","身体状况；健康"
"検査","けんさ","名，サ変","检查"
"現在","げんざい","名","现在；当时、截至某时"
"現象","げんしょう","名","现象"
"建設","けんせつ","名，サ変","建造；设立、创立"
"現代","げんだい","名","现代"
"建築","けんちく","名，サ変","建筑"
"権利","けんり","名","权利"
"原料","げんりょう","名","原料"
"鯉","こい","名","鲤鱼"
"濃い","こい","形","颜色深；深度、密度高；味道浓；关系深"
"語彙","ごい","名","词汇"
"行為","こうい","名","行为"
"公園","こうえん","名","公园"
"効果","こうか","名","效果"
"合格","ごうかく","名，サ変","合格"
"交換","こうかん","名，サ変","交换"
"工業","こうぎょう","名","工业"
"工事","こうじ","名，サ変","工事"
"構造","こうぞう","名","构造"
"交通","こうつう","名","交通；客货的输送"
"行動","こうどう","名，サ変","行动"
"被る","こうむる","他五","遭受损害、屈辱；得到恩惠；承蒙"
"交流","こうりゅう","名，サ変","交流"
"声","こえ","名","人或是动物所发出的声音；语言；意见；迹象"
"越える，超える","こえる","自下一","超过；超越；穿越"
"氷","こおり","名","冰"
"凍る","こおる","自五","结冰"
"故郷","こきょう","名","故乡"
"国語","こくご","名","国语、语文"
"国際","こくさい","名","国际"
"国民","こくみん","名","国名"
"此処","ここ","代","这里；最近；这时；目前的阶段、范围；这点"
"午後","ごご","名","午后、下午"
"心","こころ","名","精神；想法；心情、感觉；体贴心；真心；爱情；意义"
"志す","こころざす","他五","以……为目标、决心"
"試みる","こころみる","他上一","尝试、企图"
"腰","こし","名","腰；弹力、粘度"
"故障","こしょう","名，サ変","故障"
"個人","こじん","名","个人"
"越す","こす","他五","穿过、通过；度过时光；越过高峰；经过；追赶；搬家；来、去的敬语"
"答える","こたえる","他下一","回答；解答"
"拘る","こだわる","自五","讲究、在乎、固执"
"ご馳走","ごちそう","名，サ変","款待；佳肴"
"此方","こちら","代","这里；这个；自己"
"事","こと","名","事情；理由；工作；内容"
"今年","ことし","名","今年"
"異なる","ことなる","自五","不同；特别"
"言葉","ことば","名","语言；单词、语句、表达；说法、讲法；所说的话"
"子供","こども","名","自己的儿女；年幼者"
"断る","ことわる","他五","谢绝、拒绝；预先通知；道歉、解释"
"粉","こな","名","粉末"
"この","この","連体","这、这个；这件（事）"
"この頃","このごろ","名","最近"
"好む","このむ","他五","爱好、喜欢"
"拒む","こばむ","他五","拒绝、不承认；阻止"
"ご飯","ごはん","名","饭"
"ご無沙汰","ごぶさた","名，サ変","疏于问候、久违"
"零れる","こぼれる","自下一","漏、落、掉；溢出；露出"
"細かい","こまかい","形","细微；严密的、详细的；会打算、小气"
"誤魔化す","ごまかす","他五","骗人；撒谎；敷衍了事、蒙混过关；骗取"
"困る","こまる","自五","处于困境、倒霉；不知所措"
"込む","こむ","自五","拥挤；复杂、精雕细刻"
"米","こめ","名","稻米"
"御免","ごめん","名","原谅；拒绝；免职"
"籠（も）る","こもる","自五","隐居、隐藏；闭门不出；包含；烟等弥漫于某场所；声音不清楚"
"凝らす","こらす","他五","使凝固、使僵硬；使集中"
"凝る","こる","自五","肌肉变硬；热衷于；讲究、精心制作"
"此れ，是","これ","代，感","此、这；现在；这人（用于家人或下属）"
"頃","ころ","名","时期；时机"
"転がす","ころがす","他五","滚动；推倒；放置"
"転がる","ころがる","自五","滚动；倒下；横躺；随意搁置着"
"ごろごろ","ごろごろ","副，サ変","汽车、地震等声音；滚动的样子；随处可见；混入异物、沙子等；懒洋洋"
"殺す","ころす","他五","杀害；压抑；埋没"
"転ぶ","ころぶ","自五","跌倒；滚转"
"怖い","こわい","形","恐惧、恐怖、可怕、吓人"
"壊す","こわす","他五","破坏、损坏；损害、损伤；破坏、砸锅"
"声高","こわだか","形動","高声"
"強張る","こわばる","自五","生硬、变硬"
"壊れる","こわれる","自下一","乱七八糟、支离破碎；失败、流产；出故障"
"今月","こんげつ","名","本月、这个月"
"今後","こんご","名","今后、将来"
"今週","こんしゅう","名","本周、这一周"
"今度","こんど","名","这次、这回；最近、上次；下次"
"困難","こんなん","名，形動","困难、棘手"
"今日","こんにち","名","今天；当代、现代"
"今晩","こんばん","名","今晚、今夜"
"混乱","こんらん","名，サ変","混乱"
"最近","さいきん","名","最近"
"最後","さいご","名","最后；一旦……就"
"最高","さいこう","名，形動","最高的；最好的、最了不起的"
"財産","ざいさん","名","财产"
"最終","さいしゅう","名","最终"
"最低","さいてい","名","最低；砸锅、不行、糟糕"
"才能","さいのう","名","才能"
"財布","さいふ","名","钱包"
"材料","ざいりょう","名","原料；资料、题材；影响行情的原因"
"幸い","さいわい","名，形動，サ変","幸福、荣幸；合适、方便"
"坂","さか","名","斜坡；年龄、气势的高低"
"探す，捜す","さがす","他五","追踪；物色；寻找"
"魚","さかな","名","鱼"
"肴","さかな","名","下酒菜、佳肴；饮酒时的助兴"
"逆らう","さからう","自五","逆行；反抗"
"盛り","さかり","名","最盛时期；壮年、精力充沛的时期"
"下がる","さがる","自五","下降；向后移、向后退；推移、进展；（阶段、程度、数值等）变低"
"先","さき","名","尖端、末梢、前头；先、早；将来；以前；事前、事先；目的地；剩余、继续；对象、对方"
"作業","さぎょう","名，サ変","工作、作业"
"咲く","さく","自五","开花；说话投机"
"作文","さくぶん","名","作文"
"桜","さくら","名","樱花"
"探る","さぐる","他五","摸、找；调查；探访风景等"
"酒","さけ","名","酒"
"叫ぶ","さけぶ","自五","大声叫喊；主张"
"避ける","さける","他下一","避免、逃避；逃避责任；回避、避开；忌讳"
"下げる","さげる","他下一","降低；下垂、下挂；收拾、打烊；往后退；取钱；降低（阶段、程度、数值等）"
"支える","ささえる","他下一","支撑；抵挡、抵御；担负、维持"
"捧げる","ささげる","他下一","捧起；献给；奉献、牺牲"
"差し上げる","さしあげる","他下一","举起、抬起；（敬）给"
"指す","さす","他五","指给人看；叫名字、点名；朝着、以……为目标；下象棋"
"差す","さす","自他五","倒水；添加；擦、涂；举到头上；插、夹带；撑（船）；劝酒、敬酒；呈现出；涨潮"
"さすが","さすが","副","到底是、不愧是；但是、不过；就连……也"
"誘う","さそう","他五","邀请；相约；加快、催促；诱惑"
"雑誌","ざっし","名","杂志"
"砂糖","さとう","名","白砂糖"
"寂しい","さびしい","形","寂寞、悲哀；寂静；令人不满的、令人遗憾的"
"様","さま","名，代","敬称；表示敬意、客气的说法；样子、情景"
"妨げる","さまたげる","他下一","妨碍、阻止"
"寒い","さむい","形","寒冷；胆怯、心虚；简陋的"
"作用","さよう","名，サ変","作用、影响"
"さよなら","さよなら","感","再见"
"更に","さらに","副","进一步；更加；反复、再三；（下接否定形式）一点也"
"皿","さら","名，接尾","盘子；碟状物；（做数量词用）碟、盘"
"去る","さる","自他五","离去；时间流逝；死去；消失；相隔、相距；过去的；除去、消除；辞职；远离、疏远"
"騒ぐ","さわぐ","自五","大声叫喊；大肆喧哗；哗哗摆动；起哄、闹事；心里乱糟糟"
"触る","さわる","自五","轻轻地接触、触摸"
"さん","さん","接尾","用在人名、职务后表示尊敬"
"産業","さんぎょう","名","产业"
"賛成","さんせい","名，サ変","赞成"
"残念","ざんねん","形動","遗憾、可惜"
"散歩","さんぽ","名，サ変","散步"
"試合","しあい","名，サ変","比赛、竞争"
"幸せ","しあわせ","形動","幸福；幸运"
"塩","しお","名","食盐"
"萎れる","しおれる","自下一","（植物）枯萎、蔫；气馁、泄气"
"然し，併し","しかし","接続","但是"
"しかも","しかも","接続","而且；即使……也"
"時間","じかん","名","小时；时间、光阴；时刻"
"四季","しき","名","四季"
"刺激","しげき","名，サ変","刺激；鼓舞、鼓励；使兴奋"
"試験","しけん","名，サ変","考试；试验"
"事件","じけん","名","事件；（杀人、强盗等）案件"
"時刻","じこく","名","时刻"
"仕事","しごと","名","工作；职务、业务"
"事実","じじつ","名，副","事实；实际"
"辞書","じしょ","名","辞书、辞典"
"事情","じじょう","名","状态、理由"
"静か","しずか","形動","安静；平静、安稳；宁静"
"沈む","しずむ","自五","沉没；落山；变低；变得阴郁、忧郁；陷入、沦落"
"姿勢","しせい","名","姿势；态度、姿态"
"自然","しぜん","名，形動","大自然；自然、不做作；当然；自然而然"
"下","した","名","下部、下放；楼下；内侧；年纪小；（程度、地位等）低；刚……之后"
"舌","した","名","舌头；味觉"
"時代","じだい","名","时势；（历史上的）年代；人生的某一时期"
"従う","したがう","自五","服从；跟随；沿着；随着……"
"従って","したがって","接続","由于、因此"
"支度，仕度","したく","名，サ変","准备；装备；打扮、整装"
"親しい","したしい","形","亲密、关系好；熟悉"
"しっかり","しっかり","副，サ変","牢固地；结实；值得信赖的；清醒、不糊涂；认真、扎实；确实、的确；很多、足够"
"躾","しつけ","名","使……守规矩、管教、训练"
"実験","じっけん","名，サ変","实验、试验；实际经验"
"実行","じっこう","名，サ変","行动、付诸行动"
"実際","じっさい","名，副","实际；真正地"
"じっと","じっと","副，サ変","一动不动、安静地；专心致志地；耐心地"
"失敗","しっぱい","名，サ変","错误、失败"
"失礼","しつれい","形動，サ変","失礼、无礼；对不起、劳驾；失陪了"
"指導","しどう","名，サ変","指导"
"品物","しなもの","名","物品、商品"
"死ぬ","しぬ","自五","死亡；失去生气；闲置着、不起作用"
"暫く","しばらく","副","一会儿；暂时、目前；一段时间"
"渋い","しぶい","形","（味道）苦涩；（表情等）苦涩；古朴的、高雅的；小气的"
"自分","じぶん","名","自身、自己；我"
"絞る，搾る","しぼる","他五","挤、榨；扎起来；缩小；把声音调小；缩小范围；绞尽脑汁；严厉责备、批评"
"島","しま","名","岛屿"
"仕舞う","しまう","自他五","收拾、整理；保存；关门、倒闭"
"了う","しまう","補動","表示完了；表示不希望出现的结果"
"閉まる","しまる","自五","关门"
"締まる","しまる","自五","不宽松、紧"
"自慢","じまん","名，サ変","骄傲、自豪、豪言"
"事務","じむ","名","事务"
"示す","しめす","他五","出示；表达（心情等）；指点；（钟表等）显示刻度"
"閉める","しめる","他下一","关闭；倒闭"
"占める","しめる","他下一","占有；取得、获取"
"社会","しゃかい","名","社会；相同行业"
"写真","しゃしん","名","照片"
"喋る","しゃべる","他五","聊天、唠叨"
"邪魔","じゃま","名，サ変","障碍物、妨碍；拜访、串门"
"週","しゅう","名","周、星期"
"自由","じゆう","名，形動","自由、随便"
"習慣","しゅうかん","名","习惯；风习"
"宗教","しゅうきょう","名","宗教"
"収入","しゅうにゅう","名","所得；收益"
"十分","じゅうぶん","形動，副","许多；完全地"
"重要","じゅうよう","形動","重要"
"授業","じゅぎょう","名，サ変","传授知识、技术、手艺"
"宿題","しゅくだい","名","作业；研究中的问题"
"主権","しゅけん","名","主权"
"手術","しゅじゅつ","名，サ変","手术刀；手术"
"首相","しゅしょう","名","首相"
"手段","しゅだん","名","手段"
"主張","しゅちょう","名，サ変","主张"
"出席","しゅっせき","名，サ変","出席"
"出張","しゅっちょう","名，サ変","出差"
"首都","しゅと","名","首都"
"趣味","しゅみ","名","兴趣、爱好；乐趣、喜好"
"種類","しゅるい","名","种类"
"順序","じゅんじょ","名","顺序、次序；步骤"
"順調","じゅんちょう","名，形動","顺利、一帆风顺"
"準備","じゅんび","名，サ変","准备"
"消化","しょうか","名，サ変","消化；吸收、消化知识等；完成"
"紹介","しょうかい","名，サ変","介绍"
"正月","しょうがつ","名","正月"
"商業","しょうぎょう","名","商业"
"状況","じょうきょう","名","状况"
"情況","じょうきょう","名","情况"
"条件","じょうけん","名","条件"
"証拠","しょうこ","名","证据"
"常識","じょうしき","名","常识"
"上手","じょうず","名，形動","娴熟；客套"
"状態","じょうたい","名","状况、状态"
"上達","じょうたつ","名，形動","学习、技能长进、进步"
"冗談","じょうだん","名","玩笑、笑话"
"承知","しょうち","名，サ変","知道；同意；许可；原谅"
"象徴","しょうちょう","名，サ変","象征"
"商売","しょうばい","名","生意；职业"
"消費","しょうひ","名，サ変","消费、支出"
"丈夫","じょうぶ","形動","健康的；结实的"
"情報","じょうほう","名","情报；消息"
"証明","しょうめい","名，サ変","证明"
"正面","しょうめん","名","前面；针锋相对"
"将来","しょうらい","名","将来"
"初級","しょきゅう","名","初级"
"食事","しょくじ","名，サ変","吃饭、饮食、饭菜"
"食品","しょくひん","名","食品"
"植物","しょくぶつ","名","植物"
"食料","しょくりょう","名","食物"
"女性","じょせい","名","女性"
"処置","しょち","名，サ変","处理、措施；治疗"
"食器","しょっき","名","餐具"
"知らせる","しらせる","他下一","通知、告诉；通报、预告"
"調べる","しらべる","他下一","调查、研究；查阅（辞书等）；搜索、检查；审讯"
"尻","しり","名","臀部；后头；末尾；（器物的）底儿"
"じりじり","じりじり","副","铃声等；油炸的吱吱音；一步一步地移动；（太阳光）灼热；坐立不安"
"退く","しりぞく","自五","后退；回避；隐退、辞职；让步"
"私立","しりつ","名","私立"
"資料","しりょう","名","资料"
"汁","しる","名","果汁；草木的汁；菜汤；（占的）便宜、好处"
"知る","しる","他五","知道；注意到、醒悟；分辨、区分；理解内容；感到；预见、预知；体验；相识；相关、介"
"印","しるし","名","记号、符号；标志；凭证"
"記す","しるす","他五","写下；记述；做记号、标记；记住"
"白","しろ","名","白色；洁白（无罪）"
"白い","しろい","形","白"
"人格","じんかく","名","人格"
"進行","しんこう","名，サ変","前进；进展；病情恶化"
"人口","じんこう","名","人口；众人之口"
"信じる","しんじる","他上一","信仰；相信；信赖"
"心身","しんしん","名","身心"
"人生","じんせい","名","人生"
"親切","しんせつ","名，形動","体贴、关怀、热情"
"新鮮","しんせん","形動","新鲜；清新"
"心配","しんぱい","名，サ変","担心；照顾、张罗"
"人物","じんぶつ","名","人；人格、性格；有才能的人"
"新聞","しんぶん","名","报刊"
"進歩","しんぽ","名，サ変","进步"
"信用","しんよう","名，サ変","信赖；相信；评价"
"心理","しんり","名","精神活动、心理"
"酢","す","名","醋"
"随分","ずいぶん","副，サ変","非常；比较；特别；够呛；冷酷"
"吸う","すう","他五","呼吸；吸烟；吸收"
"数学","すうがく","名","数学"
"末","すえ","名","末尾；结果；将来；排行最后；末世；无足轻重之事"
"据える","すえる","他下一","摆放；稳定下来；安置；让……坐下"
"姿","すがた","名","姿势；外观、打扮；状况、情况；物体的形状；身影"
"好き","すき","形動","喜爱的；随心所欲"
"過ぎる","すぎる","自上一","通过、穿过；超过；经过、经历；结束、过去；过期；过度、过分；胜于"
"空く","すく","自五","空；闲下来、手空出来"
"透く","すく","自五","透明"
"直ぐ","すぐ","副","马上；不久；（距离）很近；容易、轻易"
"救う","すくう","他五","救助；挽救；弥补"
"少ない","すくない","形","少"
"優れる","すぐれる","自下一","出色、优秀、卓越"
"凄い","すごい","形","可怕、吓人；非常、特别；表示惊讶、惊叹的心情"
"少し","すこし","副","少量、少数；一点点；稍微；一会儿"
"過ごす","すごす","他五","度过；过分、过度"
"涼しい","すずしい","形","凉快；清爽、爽快"
"進む","すすむ","自五","前进；进展；进入；进步；恶化；愿意、积极；旺盛；钟表快"
"雀","すずめ","名","麻雀；消息通"
"進める","すすめる","他下一","向前进；进展；晋升；增加（食欲）；把时间调快；提高程度"
"勧める","すすめる","他下一","建议；劝、劝诱"
"薦める","すすめる","他下一","推荐、推举"
"廃れる","すたれる","自下一","过时、不流行；衰弱、衰落"
"すっかり","すっかり","副","全部、完全；非常"
"すっきり","すっきり","副","心情爽快；整洁、清爽；明了"
"ずっと","ずっと","副","时间、距离相隔阂；一直、不停地；笔直；……得多"
"酸っぱい","すっぱい","形","酸"
"既に","すでに","副","已经、到那时为止"
"捨てる","すてる","他下一","扔掉；放弃；抛弃、遗弃"
"砂","すな","名","沙子"
"素直","すなお","形動","正直、诚实；坦率"
"即ち","すなわち","接続","即、也就是说"
"素晴らしい","すばらしい","形","出色；非常、特别"
"全て","すべて","副","全部"
"滑る","すべる","自五","下滑；滑溜；打滑；考试落第；地位下降；说溜嘴"
"住まう","すまう","自五","居住"
"済ます","すます","他五","结束；偿还；对付、将就；解决"
"隅","すみ","名","角落"
"住む","すむ","自五","居住"
"済む","すむ","自五","结束；足够、可以；解决"
"澄む","すむ","自五","清澈；天空无云；声音清亮；没有邪念"
"相撲","すもう","名","相扑"
"する","する","サ変","做、干；表示人的感觉；表示某种状态；处于某种状态；值（多少钱）、要；戴、佩"
"狡い","ずるい","形","狡猾、滑头、奸诈"
"鋭い","するどい","形","锋利的；尖锐的；敏捷的"
"座る，坐る","すわる","自五","坐；就任"
"背","せ","名","脊背；后防；身高"
"所為","せい","名","原因、缘故"
"性格","せいかく","名","性格；性质"
"正確","せいかく","形動","正确"
"生活","せいかつ","名，サ変","生活；生计"
"制限","せいげん","名，サ変","限制"
"成功","せいこう","名，サ変","成功；事业有成"
"生産","せいさん","名，サ変","生产"
"政治","せいじ","名","政治"
"性質","せいしつ","名","天性、本性；特性"
"青春","せいしゅん","名","青春"
"精神","せいしん","名","精神、意志"
"成績","せいせき","名","成绩；工作的成果"
"生徒","せいと","名","中学生、高中生等"
"制度","せいど","名","制度"
"政府","せいふ","名","政府、内阁"
"生命","せいめい","名","生命、寿命；在某一领域的活动；精华、精髓"
"整理","せいり","名，サ変","整理、整顿；裁减、缩减；偿还"
"成立","せいりつ","名，サ変","成立；通过议案；实现"
"世界","せかい","名","世界上；生活圈；特定的范围"
"責任","せきにん","名","责任；职责"
"世間","せけん","名","人世间；世上的人们；交际、活动的范围"
"折角","せっかく　","副","费周折、好不容易；特意；难得的尽力"
"絶対","ぜったい","名，副","绝对；决（不）、决（没有）"
"説明","せつめい","名，サ変","说明"
"是非","ぜひ","名，副","是非、善恶；一定、必定、肯定"
"狭い","せまい","形","空间狭小、幅度狭窄；看法、观点贫乏"
"迫る","せまる","自五","距离迫近；时间临近、逼近；急迫、急促；强迫、迫使"
"せめて","せめて","副","至少、哪怕是……也好"
"攻める","せめる","他下一","攻击、进攻、攻打"
"責める","せめる","他下一","非难；严厉要求"
"世話","せわ","名，サ変","照看、照顾；棘手、麻烦；介绍、斡旋"
"線","せん","名","线；铁路线；电线、电话线；方针"
"選挙","せんきょ","名，サ変","选举"
"先月","せんげつ","名","上个月"
"先生","せんせい","名","老师；对医生、律师、政治家的敬称"
"全然","ぜんぜん","副","（后接否定）一点、完全、根本"
"戦争","せんそう","名","战争"
"洗濯","せんたく","名，サ変","洗涤"
"宣伝","せんでん","名，サ変","宣传；吹嘘、鼓吹"
"先輩","せんぱい","名","先辈、前辈、老资格；先入学或毕业的人、先参加工作的人"
"全部","ぜんぶ","名","全部、整体上"
"添う","そう","自五","陪伴；结为夫妇；吻合、能实现"
"沿う","そう","自五","沿着；遵照、按照"
"増加","ぞうか","名，サ変","增加"
"相互","そうご","名，形動","相互"
"総合","そうごう","名，サ変","综合"
"想像","そうぞう","名，サ変","假定、假设；推测；空想"
"相談","そうだん","名，サ変","听取意见；协商、商量"
"相当","そうとう","名，サ変，行動，副","相配；相当于；相当程度"
"底","そこ　","名","底部、底下；心底、内心；降到最低的物价或行情等"
"其処","そこ　","代","指距对方较近的场所、那儿；那一点"
"そこで","そこで","接続","于是、因此；那么"
"損なう","そこなう","他五","伤害、损害；有损于；错过、漏掉；险些"
"組織","そしき","名，サ変","成立、结成；构成"
"そして","そして","接続","然后、于是"
"注ぐ","そそぐ","自他五","流入、汇入；落下、降下；浇、洒；灌、注入；灌溉；集中"
"育てる","そだてる","他五","使……成长；促进发育、培养"
"そちら","そちら","代","那边；你；那个；那一位"
"卒業","そつぎょう","名，サ変","从学校毕业"
"外","そと","名","外面；户外；外边、外面；外部；外表、脸上"
"備える","そなえる","自下一","准备；备置、备有；具备、具有"
"其の","その","連体","那、那个；那时、那件事"
"そのまま","そのまま","副","原原本本、原封不动的；就那样地；一模一样"
"側","そば","名","旁边；刚……之后、刚……不久"
"聳える","そびえる","自下一","高耸、耸立"
"祖父","そふ","名","祖父、爷爷、外公"
"祖母","そぼ","名","祖母、奶奶、外婆"
"背く","そむく","自五","违背、不遵从；违反；辜负"
"空","そら","名","天、空中；天气；心情；谎言、假话；背诵"
"それ","それ","代","那个；那件事；那时"
"それだけ","それだけ","副","那些、那么多；唯独那个；只有那些、只限于那些"
"それで","それで","接続","那么；因此；后来"
"揃う","そろう","自五","汇集、聚集；齐全、成套；整齐、一致"
"揃える","そろえる","他下一","使……汇集、聚集；使齐备、凑齐；摆整齐；使……一致、整齐"
"そろそろ","そろそろ","副","慢慢地、静悄悄地；渐渐地、一点点地"
"存在","そんざい","名，サ変","存在"
"体育","たいいく","名","体育"
"第一","だいいち","名","第一、最初；主要；首先"
"大学","だいがく","名","大学"
"大事","だいじ","名，形動","大事；重要、关键；贵重的、珍贵的"
"大した","たいした","連体","了不起；不算什么、不要紧"
"対象","たいしょう","名","对象"
"大丈夫","だいじょうぶ","形動","安全、放心；没关系、不要紧"
"対する","たいする","サ変","向对面；对于；对抗；对照、与……相比"
"大切","たいせつ","形動","贵重、心爱、谨慎"
"体操","たいそう","名","体操；活动、运动"
"大体","だいたい","名，副","大体上、大概、概略；基本上、差不多；全部；本来、原来"
"大抵","たいてい","副","通常；大概、也许；适度、适当；普通"
"態度","たいど","名","态度、举止；看法、想法"
"代表","だいひょう","名，サ変","代表；典型的、有代表性的"
"大分","だいぶ","副","数量多、很、颇、相当地"
"大変","たいへん","形動","够受的、不得了、不简单；重大、严重；非常"
"太陽","たいよう","名","太阳"
"平ら","たいら","形動","平、平坦；平稳、安静、心平气和"
"絶える","たえる","自下一","结束、终止、停止；消失、灭亡"
"耐える","たえる","自下一","忍耐、忍受；承受、经得住；（以否定的形式表示）不止的、不堪"
"倒す","たおす","他五","打倒、推倒；打败；打倒、推翻"
"倒れる","たおれる","自下一","倒塌；病倒、死；倒台；倒闭、破产"
"高い","たかい","形","高；在上面、在上空；声音的频率高；工资、费用、价格高；地位高；评价高、声誉高；仪"
"互いに","たがいに","副","相互、双方"
"高まる","たかまる","自五","变高、提高、高张；增大、扩大"
"高める","たかめる","他下一","提高、增高；增加、强化"
"耕す","たがやす","他五","耕（地）"
"宝","たから","名","财宝、宝贝"
